# SCUBA850
#photon
# SCUBA 850um
  7400098.67   0.0  
  7500000.00   0.001
  7600709.40   0.004
  7700205.34   0.008
  7800312.01   0.016
  7900974.45   0.03 
  8000000.00   0.059
  8101539.29   0.124
  8201202.84   0.24 
  8301051.47   0.365
  8401008.12   0.45 
  8500991.78   0.452
  8600917.43   0.446
  8700696.06   0.443
  8800234.67   0.418
  8902077.15   0.352
  9000900.09   0.271
  9101941.75   0.17 
  9202453.99   0.104
  9302325.58   0.062
  9401441.55   0.04 
  9502692.43   0.024
  9600000.00   0.016
  9702457.96   0.01 
  9800718.72   0.007
  9900990.10   0.005
  1.000000E7   0.003
  1.025290E7   0.001
  1.050053E7   0.0  
